"Notes"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Male"	"M"	"16 years"	"16"	"2011"	"2011"	1039	2179126	47.7
	"Male"	"M"	"16 years"	"16"	"2012"	"2012"	962	2138825	45.0
	"Male"	"M"	"16 years"	"16"	"2013"	"2013"	931	2125923	43.8
	"Male"	"M"	"16 years"	"16"	"2014"	"2014"	995	2130938	46.7
	"Male"	"M"	"16 years"	"16"	"2015"	"2015"	988	2139271	46.2
	"Male"	"M"	"16 years"	"16"	"2016"	"2016"	1073	2181141	49.2
"Total"	"Male"	"M"	"16 years"	"16"			22736	39085109	58.2
	"Male"	"M"	"17 years"	"17"	"1999"	"1999"	2012	2084088	96.5
	"Male"	"M"	"17 years"	"17"	"2000"	"2000"	1952	2091280	93.3
	"Male"	"M"	"17 years"	"17"	"2001"	"2001"	1922	2081398	92.3
	"Male"	"M"	"17 years"	"17"	"2002"	"2002"	1901	2141357	88.8
	"Male"	"M"	"17 years"	"17"	"2003"	"2003"	1908	2144766	89.0
	"Male"	"M"	"17 years"	"17"	"2004"	"2004"	1893	2146158	88.2
	"Male"	"M"	"17 years"	"17"	"2005"	"2005"	1949	2183662	89.3
	"Male"	"M"	"17 years"	"17"	"2006"	"2006"	1958	2231279	87.8
	"Male"	"M"	"17 years"	"17"	"2007"	"2007"	1847	2329969	79.3
	"Male"	"M"	"17 years"	"17"	"2008"	"2008"	1718	2299512	74.7
	"Male"	"M"	"17 years"	"17"	"2009"	"2009"	1561	2273583	68.7
	"Male"	"M"	"17 years"	"17"	"2010"	"2010"	1471	2263153	65.0
	"Male"	"M"	"17 years"	"17"	"2011"	"2011"	1392	2225733	62.5
	"Male"	"M"	"17 years"	"17"	"2012"	"2012"	1319	2189881	60.2
	"Male"	"M"	"17 years"	"17"	"2013"	"2013"	1301	2148248	60.6
	"Male"	"M"	"17 years"	"17"	"2014"	"2014"	1258	2138809	58.8
	"Male"	"M"	"17 years"	"17"	"2015"	"2015"	1409	2145174	65.7
	"Male"	"M"	"17 years"	"17"	"2016"	"2016"	1442	2150416	67.1
"Total"	"Male"	"M"	"17 years"	"17"			30213	39268466	76.9
	"Male"	"M"	"18 years"	"18"	"1999"	"1999"	2500	2047260	122.1
	"Male"	"M"	"18 years"	"18"	"2000"	"2000"	2440	2078853	117.4
	"Male"	"M"	"18 years"	"18"	"2001"	"2001"	2547	2124855	119.9
	"Male"	"M"	"18 years"	"18"	"2002"	"2002"	2524	2112882	119.5
	"Male"	"M"	"18 years"	"18"	"2003"	"2003"	2554	2169578	117.7
	"Male"	"M"	"18 years"	"18"	"2004"	"2004"	2525	2172313	116.2
	"Male"	"M"	"18 years"	"18"	"2005"	"2005"	2549	2174412	117.2
	"Male"	"M"	"18 years"	"18"	"2006"	"2006"	2632	2212557	119.0
	"Male"	"M"	"18 years"	"18"	"2007"	"2007"	2576	2259498	114.0
	"Male"	"M"	"18 years"	"18"	"2008"	"2008"	2433	2357770	103.2
	"Male"	"M"	"18 years"	"18"	"2009"	"2009"	2224	2326121	95.6
	"Male"	"M"	"18 years"	"18"	"2010"	"2010"	2184	2305473	94.7
	"Male"	"M"	"18 years"	"18"	"2011"	"2011"	2049	2264743	90.5
	"Male"	"M"	"18 years"	"18"	"2012"	"2012"	1971	2237646	88.1
	"Male"	"M"	"18 years"	"18"	"2013"	"2013"	1729	2200703	78.6
	"Male"	"M"	"18 years"	"18"	"2014"	"2014"	1800	2165062	83.1
	"Male"	"M"	"18 years"	"18"	"2015"	"2015"	1841	2156041	85.4
	"Male"	"M"	"18 years"	"18"	"2016"	"2016"	2040	2158502	94.5
"Total"	"Male"	"M"	"18 years"	"18"			41118	39524269	104.0
	"Male"	"M"	"19 years"	"19"	"1999"	"1999"	2701	2093611	129.0
	"Male"	"M"	"19 years"	"19"	"2000"	"2000"	2793	2107162	132.5
	"Male"	"M"	"19 years"	"19"	"2001"	"2001"	2894	2129239	135.9
	"Male"	"M"	"19 years"	"19"	"2002"	"2002"	2941	2149996	136.8
	"Male"	"M"	"19 years"	"19"	"2003"	"2003"	2855	2129392	134.1
	"Male"	"M"	"19 years"	"19"	"2004"	"2004"	2798	2187971	127.9
	"Male"	"M"	"19 years"	"19"	"2005"	"2005"	2930	2190952	133.7
	"Male"	"M"	"19 years"	"19"	"2006"	"2006"	2942	2190977	134.3
	"Male"	"M"	"19 years"	"19"	"2007"	"2007"	2895	2223695	130.2
	"Male"	"M"	"19 years"	"19"	"2008"	"2008"	2713	2267338	119.7
	"Male"	"M"	"19 years"	"19"	"2009"	"2009"	2485	2359536	105.3
	"Male"	"M"	"19 years"	"19"	"2010"	"2010"	2409	2341984	102.9
	"Male"	"M"	"19 years"	"19"	"2011"	"2011"	2484	2319841	107.1
	"Male"	"M"	"19 years"	"19"	"2012"	"2012"	2276	2278149	99.9
	"Male"	"M"	"19 years"	"19"	"2013"	"2013"	2100	2249393	93.4
	"Male"	"M"	"19 years"	"19"	"2014"	"2014"	2121	2220790	95.5
	"Male"	"M"	"19 years"	"19"	"2015"	"2015"	2226	2184392	101.9
	"Male"	"M"	"19 years"	"19"	"2016"	"2016"	2387	2169637	110.0
"Total"	"Male"	"M"	"19 years"	"19"			46950	39794055	118.0
	"Male"	"M"	"20 years"	"20"	"1999"	"1999"	2616	2010201	130.1
	"Male"	"M"	"20 years"	"20"	"2000"	"2000"	2812	2071220	135.8
	"Male"	"M"	"20 years"	"20"	"2001"	"2001"	2857	2122324	134.6
	"Male"	"M"	"20 years"	"20"	"2002"	"2002"	2935	2140289	137.1
	"Male"	"M"	"20 years"	"20"	"2003"	"2003"	2978	2146225	138.8
	"Male"	"M"	"20 years"	"20"	"2004"	"2004"	2832	2132862	132.8
	"Male"	"M"	"20 years"	"20"	"2005"	"2005"	2931	2185676	134.1
	"Male"	"M"	"20 years"	"20"	"2006"	"2006"	3087	2184969	141.3
	"Male"	"M"	"20 years"	"20"	"2007"	"2007"	2865	2175195	131.7
	"Male"	"M"	"20 years"	"20"	"2008"	"2008"	2879	2203034	130.7
	"Male"	"M"	"20 years"	"20"	"2009"	"2009"	2674	2242042	119.3
	"Male"	"M"	"20 years"	"20"	"2010"	"2010"	2581	2308319	111.8
	"Male"	"M"	"20 years"	"20"	"2011"	"2011"	2567	2349205	109.3
	"Male"	"M"	"20 years"	"20"	"2012"	"2012"	2553	2334982	109.3
	"Male"	"M"	"20 years"	"20"	"2013"	"2013"	2411	2289607	105.3
	"Male"	"M"	"20 years"	"20"	"2014"	"2014"	2370	2269570	104.4
	"Male"	"M"	"20 years"	"20"	"2015"	"2015"	2500	2240373	111.6
	"Male"	"M"	"20 years"	"20"	"2016"	"2016"	2602	2197366	118.4
"Total"	"Male"	"M"	"20 years"	"20"			49050	39603459	123.9
	"Male"	"M"	"21 years"	"21"	"1999"	"1999"	2678	1924961	139.1
	"Male"	"M"	"21 years"	"21"	"2000"	"2000"	2855	1965673	145.2
	"Male"	"M"	"21 years"	"21"	"2001"	"2001"	3136	2107865	148.8
	"Male"	"M"	"21 years"	"21"	"2002"	"2002"	3071	2130736	144.1
	"Male"	"M"	"21 years"	"21"	"2003"	"2003"	3031	2135808	141.9
	"Male"	"M"	"21 years"	"21"	"2004"	"2004"	3124	2156023	144.9
	"Male"	"M"	"21 years"	"21"	"2005"	"2005"	3223	2139490	150.6
	"Male"	"M"	"21 years"	"21"	"2006"	"2006"	3293	2191406	150.3
	"Male"	"M"	"21 years"	"21"	"2007"	"2007"	3183	2184771	145.7
	"Male"	"M"	"21 years"	"21"	"2008"	"2008"	3008	2176554	138.2
	"Male"	"M"	"21 years"	"21"	"2009"	"2009"	2931	2201022	133.2
	"Male"	"M"	"21 years"	"21"	"2010"	"2010"	2864	2223198	128.8
	"Male"	"M"	"21 years"	"21"	"2011"	"2011"	2875	2345167	122.6
	"Male"	"M"	"21 years"	"21"	"2012"	"2012"	2857	2366479	120.7
	"Male"	"M"	"21 years"	"21"	"2013"	"2013"	2787	2347878	118.7
	"Male"	"M"	"21 years"	"21"	"2014"	"2014"	2722	2310734	117.8
	"Male"	"M"	"21 years"	"21"	"2015"	"2015"	2851	2290006	124.5
	"Male"	"M"	"21 years"	"21"	"2016"	"2016"	3150	2253024	139.8
"Total"	"Male"	"M"	"21 years"	"21"			53639	39450795	136.0
	"Male"	"M"	"22 years"	"22"	"1999"	"1999"	2541	1887040	134.7
	"Male"	"M"	"22 years"	"22"	"2000"	"2000"	2649	1921549	137.9
	"Male"	"M"	"22 years"	"22"	"2001"	"2001"	2876	2002585	143.6
	"Male"	"M"	"22 years"	"22"	"2002"	"2002"	2939	2108849	139.4
	"Male"	"M"	"22 years"	"22"	"2003"	"2003"	3124	2117934	147.5
	"Male"	"M"	"22 years"	"22"	"2004"	"2004"	3061	2137442	143.2
	"Male"	"M"	"22 years"	"22"	"2005"	"2005"	3198	2151169	148.7
	"Male"	"M"	"22 years"	"22"	"2006"	"2006"	3189	2132034	149.6
	"Male"	"M"	"22 years"	"22"	"2007"	"2007"	3335	2175374	153.3
	"Male"	"M"	"22 years"	"22"	"2008"	"2008"	3121	2170281	143.8
	"Male"	"M"	"22 years"	"22"	"2009"	"2009"	2744	2156791	127.2
	"Male"	"M"	"22 years"	"22"	"2010"	"2010"	2762	2177797	126.8
	"Male"	"M"	"22 years"	"22"	"2011"	"2011"	3021	2253092	134.1
	"Male"	"M"	"22 years"	"22"	"2012"	"2012"	3086	2361771	130.7
	"Male"	"M"	"22 years"	"22"	"2013"	"2013"	2933	2381555	123.2
	"Male"	"M"	"22 years"	"22"	"2014"	"2014"	2987	2367842	126.1
	"Male"	"M"	"22 years"	"22"	"2015"	"2015"	3134	2331696	134.4
	"Male"	"M"	"22 years"	"22"	"2016"	"2016"	3275	2302042	142.3
"Total"	"Male"	"M"	"22 years"	"22"			53975	39136843	137.9
	"Male"	"M"	"23 years"	"23"	"1999"	"1999"	2461	1817832	135.4
	"Male"	"M"	"23 years"	"23"	"2000"	"2000"	2546	1875400	135.8
	"Male"	"M"	"23 years"	"23"	"2001"	"2001"	2693	1938492	138.9
	"Male"	"M"	"23 years"	"23"	"2002"	"2002"	2879	2004943	143.6
	"Male"	"M"	"23 years"	"23"	"2003"	"2003"	2992	2099624	142.5
	"Male"	"M"	"23 years"	"23"	"2004"	"2004"	2957	2123444	139.3
	"Male"	"M"	"23 years"	"23"	"2005"	"2005"	3180	2136786	148.8
	"Male"	"M"	"23 years"	"23"	"2006"	"2006"	3314	2150367	154.1
	"Male"	"M"	"23 years"	"23"	"2007"	"2007"	3109	2125328	146.3
	"Male"	"M"	"23 years"	"23"	"2008"	"2008"	3049	2169035	140.6
	"Male"	"M"	"23 years"	"23"	"2009"	"2009"	2913	2161622	134.8
	"Male"	"M"	"23 years"	"23"	"2010"	"2010"	2774	2140799	129.6
	"Male"	"M"	"23 years"	"23"	"2011"	"2011"	2965	2200911	134.7
	"Male"	"M"	"23 years"	"23"	"2012"	"2012"	2830	2269569	124.7
	"Male"	"M"	"23 years"	"23"	"2013"	"2013"	3025	2376407	127.3
	"Male"	"M"	"23 years"	"23"	"2014"	"2014"	3058	2399883	127.4
	"Male"	"M"	"23 years"	"23"	"2015"	"2015"	3251	2387842	136.1
	"Male"	"M"	"23 years"	"23"	"2016"	"2016"	3524	2342323	150.4
"Total"	"Male"	"M"	"23 years"	"23"			53520	38720607	138.2
	"Male"	"M"	"24 years"	"24"	"1999"	"1999"	2338	1852780	126.2
	"Male"	"M"	"24 years"	"24"	"2000"	"2000"	2512	1853972	135.5
	"Male"	"M"	"24 years"	"24"	"2001"	"2001"	2635	1909070	138.0
	"Male"	"M"	"24 years"	"24"	"2002"	"2002"	2748	1942703	141.5
	"Male"	"M"	"24 years"	"24"	"2003"	"2003"	2839	1998374	142.1
	"Male"	"M"	"24 years"	"24"	"2004"	"2004"	2935	2105148	139.4
	"Male"	"M"	"24 years"	"24"	"2005"	"2005"	3091	2124028	145.5
	"Male"	"M"	"24 years"	"24"	"2006"	"2006"	3269	2138575	152.9
	"Male"	"M"	"24 years"	"24"	"2007"	"2007"	3266	2147168	152.1
	"Male"	"M"	"24 years"	"24"	"2008"	"2008"	3012	2122142	141.9
	"Male"	"M"	"24 years"	"24"	"2009"	"2009"	2874	2163232	132.9
	"Male"	"M"	"24 years"	"24"	"2010"	"2010"	2943	2164063	136.0
	"Male"	"M"	"24 years"	"24"	"2011"	"2011"	2878	2164325	133.0
	"Male"	"M"	"24 years"	"24"	"2012"	"2012"	2906	2216655	131.1
	"Male"	"M"	"24 years"	"24"	"2013"	"2013"	2949	2283518	129.1
	"Male"	"M"	"24 years"	"24"	"2014"	"2014"	3152	2391398	131.8
	"Male"	"M"	"24 years"	"24"	"2015"	"2015"	3423	2417937	141.6
	"Male"	"M"	"24 years"	"24"	"2016"	"2016"	3749	2396310	156.4
"Total"	"Male"	"M"	"24 years"	"24"			53519	38391398	139.4
	"Male"	"M"	"25 years"	"25"	"1999"	"1999"	2253	1857316	121.3
	"Male"	"M"	"25 years"	"25"	"2000"	"2000"	2405	1905899	126.2
	"Male"	"M"	"25 years"	"25"	"2001"	"2001"	2472	1859564	132.9
	"Male"	"M"	"25 years"	"25"	"2002"	"2002"	2588	1916744	135.0
	"Male"	"M"	"25 years"	"25"	"2003"	"2003"	2669	1943865	137.3
	"Male"	"M"	"25 years"	"25"	"2004"	"2004"	2909	2010965	144.7
	"Male"	"M"	"25 years"	"25"	"2005"	"2005"	3062	2115519	144.7
	"Male"	"M"	"25 years"	"25"	"2006"	"2006"	3253	2139011	152.1
	"Male"	"M"	"25 years"	"25"	"2007"	"2007"	3074	2150579	142.9
	"Male"	"M"	"25 years"	"25"	"2008"	"2008"	3055	2161269	141.4
	"Male"	"M"	"25 years"	"25"	"2009"	"2009"	2828	2136055	132.4
	"Male"	"M"	"25 years"	"25"	"2010"	"2010"	2852	2161308	132.0
	"Male"	"M"	"25 years"	"25"	"2011"	"2011"	2904	2173555	133.6
	"Male"	"M"	"25 years"	"25"	"2012"	"2012"	2891	2179197	132.7
	"Male"	"M"	"25 years"	"25"	"2013"	"2013"	2913	2229093	130.7
	"Male"	"M"	"25 years"	"25"	"2014"	"2014"	3112	2295836	135.5
	"Male"	"M"	"25 years"	"25"	"2015"	"2015"	3471	2407515	144.2
	"Male"	"M"	"25 years"	"25"	"2016"	"2016"	3924	2425812	161.8
"Total"	"Male"	"M"	"25 years"	"25"			52635	38069102	138.3
	"Male"	"M"	"26 years"	"26"	"1999"	"1999"	2368	1851717	127.9
	"Male"	"M"	"26 years"	"26"	"2000"	"2000"	2349	1832383	128.2
	"Male"	"M"	"26 years"	"26"	"2001"	"2001"	2635	1909984	138.0
	"Male"	"M"	"26 years"	"26"	"2002"	"2002"	2645	1856790	142.5
	"Male"	"M"	"26 years"	"26"	"2003"	"2003"	2655	1901518	139.6
	"Male"	"M"	"26 years"	"26"	"2004"	"2004"	2741	1933949	141.7
	"Male"	"M"	"26 years"	"26"	"2005"	"2005"	2976	1993073	149.3
	"Male"	"M"	"26 years"	"26"	"2006"	"2006"	3095	2095497	147.7
	"Male"	"M"	"26 years"	"26"	"2007"	"2007"	3062	2111196	145.0
	"Male"	"M"	"26 years"	"26"	"2008"	"2008"	2927	2118708	138.2
	"Male"	"M"	"26 years"	"26"	"2009"	"2009"	2931	2123441	138.0
	"Male"	"M"	"26 years"	"26"	"2010"	"2010"	2874	2097088	137.0
	"Male"	"M"	"26 years"	"26"	"2011"	"2011"	2946	2187766	134.7
	"Male"	"M"	"26 years"	"26"	"2012"	"2012"	2983	2187301	136.4
	"Male"	"M"	"26 years"	"26"	"2013"	"2013"	2986	2190519	136.3
	"Male"	"M"	"26 years"	"26"	"2014"	"2014"	3099	2240026	138.3
	"Male"	"M"	"26 years"	"26"	"2015"	"2015"	3296	2310983	142.6
	"Male"	"M"	"26 years"	"26"	"2016"	"2016"	3798	2413760	157.3
"Total"	"Male"	"M"	"26 years"	"26"			52366	37355699	140.2
	"Male"	"M"	"27 years"	"27"	"1999"	"1999"	2512	1985242	126.5
	"Male"	"M"	"27 years"	"27"	"2000"	"2000"	2483	1914947	129.7
	"Male"	"M"	"27 years"	"27"	"2001"	"2001"	2498	1853810	134.7
	"Male"	"M"	"27 years"	"27"	"2002"	"2002"	2535	1914753	132.4
	"Male"	"M"	"27 years"	"27"	"2003"	"2003"	2551	1856904	137.4
	"Male"	"M"	"27 years"	"27"	"2004"	"2004"	2735	1910787	143.1
	"Male"	"M"	"27 years"	"27"	"2005"	"2005"	2877	1942425	148.1
	"Male"	"M"	"27 years"	"27"	"2006"	"2006"	3078	2004824	153.5
	"Male"	"M"	"27 years"	"27"	"2007"	"2007"	3081	2105989	146.3
	"Male"	"M"	"27 years"	"27"	"2008"	"2008"	3003	2124164	141.4
	"Male"	"M"	"27 years"	"27"	"2009"	"2009"	2834	2131764	132.9
	"Male"	"M"	"27 years"	"27"	"2010"	"2010"	2832	2140651	132.3
	"Male"	"M"	"27 years"	"27"	"2011"	"2011"	2875	2112504	136.1
	"Male"	"M"	"27 years"	"27"	"2012"	"2012"	2948	2200238	134.0
	"Male"	"M"	"27 years"	"27"	"2013"	"2013"	3056	2198276	139.0
	"Male"	"M"	"27 years"	"27"	"2014"	"2014"	3034	2200429	137.9
	"Male"	"M"	"27 years"	"27"	"2015"	"2015"	3412	2254603	151.3
	"Male"	"M"	"27 years"	"27"	"2016"	"2016"	3927	2315958	169.6
"Total"	"Male"	"M"	"27 years"	"27"			52271	37168268	140.6
	"Male"	"M"	"28 years"	"28"	"1999"	"1999"	2642	2086110	126.6
	"Male"	"M"	"28 years"	"28"	"2000"	"2000"	2561	2010807	127.4
	"Male"	"M"	"28 years"	"28"	"2001"	"2001"	2665	1898587	140.4
	"Male"	"M"	"28 years"	"28"	"2002"	"2002"	2499	1857165	134.6
	"Male"	"M"	"28 years"	"28"	"2003"	"2003"	2542	1912388	132.9
	"Male"	"M"	"28 years"	"28"	"2004"	"2004"	2512	1862479	134.9
	"Male"	"M"	"28 years"	"28"	"2005"	"2005"	2740	1913949	143.2
	"Male"	"M"	"28 years"	"28"	"2006"	"2006"	2875	1948157	147.6
	"Male"	"M"	"28 years"	"28"	"2007"	"2007"	2970	2007290	148.0
	"Male"	"M"	"28 years"	"28"	"2008"	"2008"	3042	2109285	144.2
	"Male"	"M"	"28 years"	"28"	"2009"	"2009"	2930	2126324	137.8
	"Male"	"M"	"28 years"	"28"	"2010"	"2010"	2927	2118605	138.2
	"Male"	"M"	"28 years"	"28"	"2011"	"2011"	2942	2144514	137.2
	"Male"	"M"	"28 years"	"28"	"2012"	"2012"	2990	2123571	140.8
	"Male"	"M"	"28 years"	"28"	"2013"	"2013"	3014	2209844	136.4
	"Male"	"M"	"28 years"	"28"	"2014"	"2014"	3165	2207185	143.4
	"Male"	"M"	"28 years"	"28"	"2015"	"2015"	3364	2214738	151.9
	"Male"	"M"	"28 years"	"28"	"2016"	"2016"	4030	2258118	178.5
"Total"	"Male"	"M"	"28 years"	"28"			52410	37009116	141.6
	"Male"	"M"	"29 years"	"29"	"1999"	"1999"	2767	2098705	131.8
	"Male"	"M"	"29 years"	"29"	"2000"	"2000"	2821	2134724	132.1
	"Male"	"M"	"29 years"	"29"	"2001"	"2001"	2736	1994289	137.2
	"Male"	"M"	"29 years"	"29"	"2002"	"2002"	2687	1897302	141.6
	"Male"	"M"	"29 years"	"29"	"2003"	"2003"	2626	1849806	142.0
	"Male"	"M"	"29 years"	"29"	"2004"	"2004"	2657	1909795	139.1
	"Male"	"M"	"29 years"	"29"	"2005"	"2005"	2587	1857200	139.3
	"Male"	"M"	"29 years"	"29"	"2006"	"2006"	2880	1908100	150.9
	"Male"	"M"	"29 years"	"29"	"2007"	"2007"	2920	1938385	150.6
	"Male"	"M"	"29 years"	"29"	"2008"	"2008"	2973	1995710	149.0
	"Male"	"M"	"29 years"	"29"	"2009"	"2009"	3048	2093773	145.6
	"Male"	"M"	"29 years"	"29"	"2010"	"2010"	2944	2117939	139.0
	"Male"	"M"	"29 years"	"29"	"2011"	"2011"	3025	2143176	141.1
	"Male"	"M"	"29 years"	"29"	"2012"	"2012"	3139	2154579	145.7
	"Male"	"M"	"29 years"	"29"	"2013"	"2013"	3054	2132147	143.2
	"Male"	"M"	"29 years"	"29"	"2014"	"2014"	3209	2217913	144.7
	"Male"	"M"	"29 years"	"29"	"2015"	"2015"	3630	2221560	163.4
	"Male"	"M"	"29 years"	"29"	"2016"	"2016"	3832	2217826	172.8
"Total"	"Male"	"M"	"29 years"	"29"			53535	36882929	145.1
	"Male"	"M"	"30 years"	"30"	"1999"	"1999"	2710	2116341	128.1
	"Male"	"M"	"30 years"	"30"	"2000"	"2000"	2765	2174238	127.2
	"Male"	"M"	"30 years"	"30"	"2001"	"2001"	3008	2121783	141.8
	"Male"	"M"	"30 years"	"30"	"2002"	"2002"	2892	2012465	143.7
	"Male"	"M"	"30 years"	"30"	"2003"	"2003"	2713	1918704	141.4
	"Male"	"M"	"30 years"	"30"	"2004"	"2004"	2472	1884720	131.2
	"Male"	"M"	"30 years"	"30"	"2005"	"2005"	2714	1952025	139.0
	"Male"	"M"	"30 years"	"30"	"2006"	"2006"	2800	1908207	146.7
	"Male"	"M"	"30 years"	"30"	"2007"	"2007"	2895	1965174	147.3
	"Male"	"M"	"30 years"	"30"	"2008"	"2008"	2979	2005304	148.6
	"Male"	"M"	"30 years"	"30"	"2009"	"2009"	2927	2071064	141.3
	"Male"	"M"	"30 years"	"30"	"2010"	"2010"	3013	2160802	139.4
	"Male"	"M"	"30 years"	"30"	"2011"	"2011"	3037	2119768	143.3
	"Male"	"M"	"30 years"	"30"	"2012"	"2012"	3089	2152214	143.5
	"Male"	"M"	"30 years"	"30"	"2013"	"2013"	3203	2162416	148.1
	"Male"	"M"	"30 years"	"30"	"2014"	"2014"	3153	2140108	147.3
	"Male"	"M"	"30 years"	"30"	"2015"	"2015"	3506	2231463	157.1
	"Male"	"M"	"30 years"	"30"	"2016"	"2016"	3960	2224720	178.0
"Total"	"Male"	"M"	"30 years"	"30"			53836	37321516	144.2
	"Male"	"M"	"31 years"	"31"	"1999"	"1999"	2828	1979133	142.9
	"Male"	"M"	"31 years"	"31"	"2000"	"2000"	2889	2019782	143.0
	"Male"	"M"	"31 years"	"31"	"2001"	"2001"	3066	2174543	141.0
	"Male"	"M"	"31 years"	"31"	"2002"	"2002"	3113	2112815	147.3
	"Male"	"M"	"31 years"	"31"	"2003"	"2003"	2910	1994472	145.9
	"Male"	"M"	"31 years"	"31"	"2004"	"2004"	2735	1901095	143.9
	"Male"	"M"	"31 years"	"31"	"2005"	"2005"	2787	1859850	149.9
	"Male"	"M"	"31 years"	"31"	"2006"	"2006"	2949	1920967	153.5
	"Male"	"M"	"31 years"	"31"	"2007"	"2007"	2820	1869108	150.9
	"Male"	"M"	"31 years"	"31"	"2008"	"2008"	2872	1918551	149.7
	"Male"	"M"	"31 years"	"31"	"2009"	"2009"	2906	1950109	149.0
	"Male"	"M"	"31 years"	"31"	"2010"	"2010"	2990	1988155	150.4
	"Male"	"M"	"31 years"	"31"	"2011"	"2011"	3107	2174189	142.9
	"Male"	"M"	"31 years"	"31"	"2012"	"2012"	3208	2127915	150.8
	"Male"	"M"	"31 years"	"31"	"2013"	"2013"	3221	2158627	149.2
	"Male"	"M"	"31 years"	"31"	"2014"	"2014"	3423	2169725	157.8
	"Male"	"M"	"31 years"	"31"	"2015"	"2015"	3575	2152765	166.1
	"Male"	"M"	"31 years"	"31"	"2016"	"2016"	4011	2233583	179.6
"Total"	"Male"	"M"	"31 years"	"31"			55410	36705384	151.0
	"Male"	"M"	"32 years"	"32"	"1999"	"1999"	3113	2029406	153.4
	"Male"	"M"	"32 years"	"32"	"2000"	"2000"	2918	2008877	145.3
	"Male"	"M"	"32 years"	"32"	"2001"	"2001"	3015	2055935	146.6
	"Male"	"M"	"32 years"	"32"	"2002"	"2002"	3086	2184931	141.2
	"Male"	"M"	"32 years"	"32"	"2003"	"2003"	3255	2124673	153.2
	"Male"	"M"	"32 years"	"32"	"2004"	"2004"	3030	2017316	150.2
	"Male"	"M"	"32 years"	"32"	"2005"	"2005"	2958	1926111	153.6
	"Male"	"M"	"32 years"	"32"	"2006"	"2006"	2861	1890125	151.4
	"Male"	"M"	"32 years"	"32"	"2007"	"2007"	2853	1954635	146.0
	"Male"	"M"	"32 years"	"32"	"2008"	"2008"	2815	1906803	147.6
	"Male"	"M"	"32 years"	"32"	"2009"	"2009"	2884	1961054	147.1
	"Male"	"M"	"32 years"	"32"	"2010"	"2010"	2920	1994476	146.4
	"Male"	"M"	"32 years"	"32"	"2011"	"2011"	3111	2031455	153.1
	"Male"	"M"	"32 years"	"32"	"2012"	"2012"	3159	2180995	144.8
	"Male"	"M"	"32 years"	"32"	"2013"	"2013"	3208	2133366	150.4
	"Male"	"M"	"32 years"	"32"	"2014"	"2014"	3368	2165840	155.5
	"Male"	"M"	"32 years"	"32"	"2015"	"2015"	3738	2181163	171.4
	"Male"	"M"	"32 years"	"32"	"2016"	"2016"	4147	2154190	192.5
"Total"	"Male"	"M"	"32 years"	"32"			56439	36901351	152.9
	"Male"	"M"	"33 years"	"33"	"1999"	"1999"	3331	2043243	163.0
	"Male"	"M"	"33 years"	"33"	"2000"	"2000"	3166	2018017	156.9
	"Male"	"M"	"33 years"	"33"	"2001"	"2001"	3240	2016658	160.7
	"Male"	"M"	"33 years"	"33"	"2002"	"2002"	3312	2058617	160.9
	"Male"	"M"	"33 years"	"33"	"2003"	"2003"	3333	2182673	152.7
	"Male"	"M"	"33 years"	"33"	"2004"	"2004"	3192	2128284	150.0
	"Male"	"M"	"33 years"	"33"	"2005"	"2005"	3098	2019457	153.4
	"Male"	"M"	"33 years"	"33"	"2006"	"2006"	3025	1928913	156.8
	"Male"	"M"	"33 years"	"33"	"2007"	"2007"	2928	1890360	154.9
	"Male"	"M"	"33 years"	"33"	"2008"	"2008"	2993	1954630	153.1
	"Male"	"M"	"33 years"	"33"	"2009"	"2009"	2850	1905203	149.6
	"Male"	"M"	"33 years"	"33"	"2010"	"2010"	2963	1936863	153.0
	"Male"	"M"	"33 years"	"33"	"2011"	"2011"	3062	1990264	153.8
	"Male"	"M"	"33 years"	"33"	"2012"	"2012"	3189	2037148	156.5
	"Male"	"M"	"33 years"	"33"	"2013"	"2013"	3400	2185818	155.5
	"Male"	"M"	"33 years"	"33"	"2014"	"2014"	3441	2140697	160.7
	"Male"	"M"	"33 years"	"33"	"2015"	"2015"	3832	2175631	176.1
	"Male"	"M"	"33 years"	"33"	"2016"	"2016"	4219	2181222	193.4
"Total"	"Male"	"M"	"33 years"	"33"			58574	36793698	159.2
	"Male"	"M"	"34 years"	"34"	"1999"	"1999"	3752	2186103	171.6
	"Male"	"M"	"34 years"	"34"	"2000"	"2000"	3533	2100855	168.2
	"Male"	"M"	"34 years"	"34"	"2001"	"2001"	3422	2019326	169.5
	"Male"	"M"	"34 years"	"34"	"2002"	"2002"	3379	2019285	167.3
	"Male"	"M"	"34 years"	"34"	"2003"	"2003"	3348	2057870	162.7
	"Male"	"M"	"34 years"	"34"	"2004"	"2004"	3376	2186941	154.4
	"Male"	"M"	"34 years"	"34"	"2005"	"2005"	3484	2131340	163.5
	"Male"	"M"	"34 years"	"34"	"2006"	"2006"	3372	2025038	166.5
	"Male"	"M"	"34 years"	"34"	"2007"	"2007"	3189	1932154	165.0
	"Male"	"M"	"34 years"	"34"	"2008"	"2008"	2976	1893638	157.2
	"Male"	"M"	"34 years"	"34"	"2009"	"2009"	3061	1957125	156.4
	"Male"	"M"	"34 years"	"34"	"2010"	"2010"	2877	1916204	150.1
